satisfaction,Gender,Age,Customer_Type,Class,Flight_Distance,Seat_comfort,Food_and_drink,Inflight_wifi_service,Inflight_entertainment,Onboard_service,Leg_room_service,Baggage_handling,Cleanliness,Departure_Delay_in_Minutes,Arrival_Delay_in_Minutes
dissatisfied,Male,59.0,Loyal Customer,Eco,1874.0,4.0,4.0,3.0,4.0,4.0,2.0,5.0,5.0,0.0,0.0
dissatisfied,Male,54.0,Loyal Customer,Eco,1502.0,2.0,2.0,3.0,2.0,5.0,3.0,4.0,5.0,7.0,0.0
dissatisfied,Male,22.0,Loyal Customer,Eco,1646.0,3.0,3.0,5.0,3.0,4.0,3.0,4.0,4.0,10.0,17.0
dissatisfied,Male,19.0,Loyal Customer,Eco,2309.0,3.0,3.0,4.0,3.0,3.0,5.0,5.0,4.0,16.0,18.0
dissatisfied,Male,62.0,Loyal Customer,Eco,1943.0,2.0,2.0,5.0,2.0,3.0,4.0,5.0,4.0,0.0,0.0
satisfied,Female,27.0,Loyal Customer,Eco,1761.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,0.0,0.0
dissatisfied,Male,54.0,Loyal Customer,Eco,2286.0,2.0,2.0,1.0,2.0,4.0,3.0,3.0,2.0,5.0,0.0
dissatisfied,Male,65.0,Loyal Customer,Eco,1749.0,1.0,1.0,2.0,1.0,3.0,2.0,4.0,4.0,0.0,5.0
satisfied,Female,16.0,Loyal Customer,Eco,1384.0,5.0,5.0,2.0,4.0,5.0,5.0,5.0,5.0,24.0,12.0
satisfied,Male,32.0,Loyal Customer,Eco,1247.0,0.0,0.0,2.0,0.0,4.0,2.0,5.0,4.0,0.0,0.0
dissatisfied,Female,9.0,Loyal Customer,Eco,1983.0,4.0,4.0,3.0,4.0,2.0,5.0,4.0,5.0,5.0,18.0
dissatisfied,Male,18.0,Loyal Customer,Eco,4097.0,1.0,2.0,4.0,2.0,4.0,2.0,4.0,4.0,9.0,0.0
satisfied,Female,11.0,Loyal Customer,Eco,2272.0,1.0,1.0,4.0,3.0,5.0,5.0,5.0,5.0,0.0,0.0
dissatisfied,Male,44.0,Loyal Customer,Eco Plus,1995.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0
dissatisfied,Male,14.0,Loyal Customer,Eco,2625.0,2.0,2.0,5.0,2.0,2.0,3.0,3.0,2.0,0.0,null
satisfied,Female,21.0,Loyal Customer,Eco,1894.0,3.0,3.0,5.0,5.0,4.0,5.0,4.0,4.0,0.0,0.0
dissatisfied,Male,51.0,Loyal Customer,Eco,2156.0,2.0,2.0,1.0,2.0,3.0,5.0,4.0,1.0,0.0,0.0
dissatisfied,Male,39.0,Loyal Customer,Eco,1628.0,4.0,4.0,5.0,4.0,4.0,5.0,1.0,4.0,0.0,0.0
satisfied,Female,11.0,Loyal Customer,Eco,2347.0,2.0,2.0,3.0,5.0,5.0,5.0,5.0,5.0,0.0,2.0
satisfied,Female,36.0,Loyal Customer,Eco,2429.0,3.0,3.0,4.0,5.0,4.0,4.0,4.0,4.0,0.0,0.0
dissatisfied,Female,17.0,Loyal Customer,Eco,2606.0,4.0,3.0,4.0,3.0,4.0,5.0,5.0,5.0,20.0,24.0
satisfied,Female,56.0,Loyal Customer,Eco,414.0,5.0,5.0,2.0,5.0,4.0,5.0,4.0,4.0,72.0,62.0
satisfied,Female,69.0,Loyal Customer,Eco Plus,1026.0,5.0,5.0,5.0,5.0,1.0,4.0,1.0,1.0,0.0,0.0
dissatisfied,Male,7.0,Loyal Customer,Eco,3423.0,1.0,0.0,4.0,0.0,4.0,3.0,5.0,5.0,0.0,0.0
dissatisfied,Male,69.0,Loyal Customer,Eco,1840.0,1.0,1.0,3.0,1.0,5.0,5.0,3.0,5.0,0.0,0.0
dissatisfied,Male,25.0,Loyal Customer,Eco,1814.0,1.0,1.0,4.0,1.0,1.0,2.0,3.0,1.0,122.0,124.0
satisfied,Female,41.0,Loyal Customer,Eco,2102.0,4.0,4.0,2.0,3.0,4.0,4.0,4.0,4.0,0.0,6.0
dissatisfied,Male,17.0,Loyal Customer,Eco,1449.0,2.0,2.0,2.0,2.0,3.0,2.0,5.0,5.0,0.0,0.0
dissatisfied,Male,69.0,Loyal Customer,Eco,2404.0,3.0,3.0,2.0,3.0,5.0,4.0,1.0,5.0,0.0,0.0
dissatisfied,Male,16.0,Loyal Customer,Eco,1556.0,1.0,1.0,2.0,1.0,5.0,2.0,5.0,5.0,0.0,0.0
dissatisfied,Male,51.0,Loyal Customer,Business,397.0,1.0,1.0,4.0,4.0,3.0,1.0,3.0,3.0,0.0,0.0
dissatisfied,Male,30.0,Loyal Customer,Eco,2741.0,1.0,1.0,3.0,1.0,2.0,5.0,2.0,3.0,0.0,0.0
satisfied,Female,17.0,Loyal Customer,Eco,1431.0,1.0,1.0,5.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0
satisfied,Female,65.0,Loyal Customer,Eco,240.0,1.0,1.0,3.0,5.0,4.0,4.0,4.0,4.0,19.0,12.0
satisfied,Male,12.0,Loyal Customer,Eco Plus,3108.0,0.0,0.0,2.0,0.0,1.0,4.0,5.0,4.0,12.0,0.0
satisfied,Female,9.0,Loyal Customer,Eco,2471.0,3.0,5.0,4.0,4.0,3.0,3.0,3.0,3.0,0.0,2.0
dissatisfied,Male,67.0,Loyal Customer,Eco,1624.0,1.0,1.0,4.0,1.0,3.0,4.0,1.0,3.0,0.0,0.0
dissatisfied,Male,9.0,Loyal Customer,Eco,2027.0,3.0,3.0,1.0,3.0,4.0,5.0,5.0,5.0,23.0,29.0
dissatisfied,Female,68.0,Loyal Customer,Eco,1488.0,4.0,4.0,3.0,4.0,5.0,4.0,3.0,5.0,52.0,36.0
dissatisfied,Male,59.0,Loyal Customer,Eco,1370.0,2.0,2.0,2.0,2.0,3.0,4.0,4.0,4.0,3.0,0.0
satisfied,Female,28.0,Loyal Customer,Eco,2331.0,1.0,1.0,1.0,4.0,4.0,5.0,4.0,4.0,3.0,0.0
dissatisfied,Male,26.0,Loyal Customer,Eco,2284.0,3.0,3.0,2.0,3.0,2.0,4.0,4.0,4.0,18.0,7.0
dissatisfied,Male,56.0,Loyal Customer,Eco,1776.0,1.0,1.0,2.0,1.0,4.0,2.0,4.0,3.0,0.0,2.0
dissatisfied,Male,38.0,Loyal Customer,Eco Plus,1913.0,3.0,3.0,5.0,3.0,4.0,2.0,5.0,5.0,13.0,1.0
dissatisfied,Male,60.0,Loyal Customer,Eco,2881.0,2.0,2.0,3.0,2.0,4.0,2.0,4.0,3.0,0.0,0.0
dissatisfied,Male,45.0,Loyal Customer,Eco,1557.0,3.0,3.0,4.0,3.0,1.0,5.0,4.0,4.0,0.0,0.0
satisfied,Female,39.0,Loyal Customer,Business,90.0,1.0,1.0,5.0,4.0,5.0,4.0,4.0,5.0,0.0,0.0
dissatisfied,Male,68.0,Loyal Customer,Eco,1845.0,1.0,1.0,3.0,1.0,1.0,1.0,4.0,3.0,0.0,0.0
dissatisfied,Male,43.0,Loyal Customer,Eco,2416.0,2.0,2.0,3.0,2.0,4.0,3.0,5.0,4.0,1.0,0.0
satisfied,Female,65.0,Loyal Customer,Eco,968.0,3.0,4.0,3.0,3.0,4.0,3.0,5.0,1.0,68.0,64.0
dissatisfied,Male,35.0,Loyal Customer,Eco,1989.0,1.0,1.0,4.0,1.0,3.0,5.0,4.0,4.0,0.0,0.0
satisfied,Female,55.0,Loyal Customer,Eco,2529.0,1.0,1.0,3.0,5.0,5.0,5.0,5.0,5.0,0.0,0.0
satisfied,Female,25.0,Loyal Customer,Eco,2258.0,1.0,1.0,2.0,2.0,4.0,4.0,4.0,4.0,63.0,71.0
satisfied,Female,55.0,Loyal Customer,Eco,308.0,0.0,0.0,4.0,5.0,2.0,1.0,1.0,2.0,0.0,0.0
satisfied,Female,51.0,Loyal Customer,Eco,886.0,5.0,5.0,5.0,3.0,3.0,5.0,1.0,3.0,0.0,2.0
satisfied,Female,31.0,Loyal Customer,Eco,2629.0,5.0,3.0,4.0,5.0,5.0,5.0,5.0,5.0,67.0,57.0
satisfied,Female,60.0,Loyal Customer,Eco Plus,435.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,77.0,108.0
satisfied,Male,62.0,Loyal Customer,Eco,3117.0,0.0,0.0,2.0,0.0,5.0,5.0,5.0,5.0,5.0,4.0
satisfied,Female,51.0,Loyal Customer,Eco,2069.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,49.0,48.0
satisfied,Female,20.0,Loyal Customer,Eco,2215.0,2.0,2.0,2.0,2.0,4.0,4.0,4.0,4.0,0.0,8.0
dissatisfied,Male,15.0,Loyal Customer,Eco,1407.0,1.0,0.0,2.0,0.0,3.0,1.0,3.0,4.0,0.0,5.0
satisfied,Male,11.0,Loyal Customer,Eco,1790.0,5.0,5.0,5.0,5.0,3.0,2.0,4.0,4.0,0.0,0.0
satisfied,Female,47.0,Loyal Customer,Eco,1807.0,5.0,5.0,3.0,5.0,4.0,4.0,4.0,4.0,0.0,3.0
dissatisfied,Male,20.0,Loyal Customer,Eco,1555.0,2.0,2.0,5.0,2.0,4.0,5.0,3.0,4.0,3.0,0.0
satisfied,Female,35.0,Loyal Customer,Eco Plus,1153.0,4.0,4.0,5.0,5.0,2.0,2.0,2.0,2.0,7.0,9.0
satisfied,Female,67.0,Loyal Customer,Business,798.0,5.0,5.0,5.0,4.0,3.0,4.0,3.0,3.0,4.0,0.0
satisfied,Female,34.0,Loyal Customer,Eco,2058.0,1.0,5.0,2.0,4.0,4.0,4.0,4.0,4.0,7.0,0.0
satisfied,Female,61.0,Loyal Customer,Eco,876.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,0.0,0.0
dissatisfied,Female,47.0,Loyal Customer,Eco Plus,1701.0,4.0,5.0,3.0,2.0,2.0,5.0,2.0,2.0,0.0,0.0
satisfied,Female,70.0,Loyal Customer,Eco,525.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0
satisfied,Female,70.0,Loyal Customer,Business,307.0,1.0,1.0,2.0,4.0,4.0,5.0,5.0,4.0,20.0,31.0
dissatisfied,Male,35.0,Loyal Customer,Eco Plus,2928.0,1.0,1.0,2.0,1.0,4.0,2.0,5.0,5.0,0.0,0.0
dissatisfied,Female,51.0,Loyal Customer,Eco,326.0,4.0,5.0,3.0,1.0,3.0,5.0,3.0,3.0,1.0,0.0
dissatisfied,Male,15.0,Loyal Customer,Eco,4202.0,1.0,1.0,5.0,1.0,5.0,5.0,3.0,5.0,0.0,0.0
satisfied,Male,33.0,Loyal Customer,Eco,2033.0,5.0,5.0,4.0,5.0,3.0,1.0,3.0,4.0,0.0,0.0
satisfied,Female,26.0,Loyal Customer,Eco,1158.0,3.0,3.0,3.0,4.0,2.0,2.0,2.0,2.0,0.0,0.0
dissatisfied,Male,44.0,Loyal Customer,Eco,2279.0,3.0,2.0,3.0,2.0,5.0,2.0,2.0,4.0,113.0,94.0
satisfied,Female,65.0,Loyal Customer,Business,110.0,5.0,5.0,2.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0
dissatisfied,Male,12.0,Loyal Customer,Eco,2729.0,1.0,1.0,1.0,1.0,5.0,3.0,5.0,4.0,0.0,0.0
satisfied,Female,60.0,Loyal Customer,Eco Plus,262.0,5.0,1.0,4.0,5.0,4.0,3.0,2.0,1.0,0.0,0.0
satisfied,Female,60.0,Loyal Customer,Eco,1070.0,4.0,4.0,2.0,5.0,3.0,4.0,3.0,3.0,0.0,0.0
satisfied,Female,42.0,Loyal Customer,Eco,698.0,2.0,2.0,4.0,2.0,5.0,5.0,5.0,5.0,0.0,0.0
satisfied,Female,16.0,Loyal Customer,Eco,3003.0,3.0,3.0,4.0,4.0,5.0,5.0,5.0,5.0,3.0,12.0
satisfied,Female,23.0,Loyal Customer,Eco,1357.0,2.0,2.0,2.0,5.0,4.0,4.0,4.0,4.0,0.0,0.0
dissatisfied,Male,18.0,Loyal Customer,Business,1706.0,3.0,3.0,1.0,3.0,4.0,2.0,4.0,5.0,14.0,8.0
satisfied,Female,11.0,Loyal Customer,Eco,1741.0,1.0,1.0,2.0,4.0,2.0,2.0,2.0,2.0,0.0,0.0
dissatisfied,Male,47.0,Loyal Customer,Eco,2650.0,2.0,2.0,1.0,2.0,2.0,2.0,3.0,5.0,0.0,0.0
satisfied,Female,54.0,Loyal Customer,Eco,1011.0,4.0,3.0,4.0,4.0,2.0,3.0,1.0,3.0,0.0,0.0
satisfied,Female,53.0,Loyal Customer,Eco,498.0,1.0,1.0,4.0,4.0,3.0,3.0,5.0,5.0,0.0,0.0
dissatisfied,Male,25.0,Loyal Customer,Eco,2764.0,3.0,3.0,2.0,3.0,5.0,5.0,5.0,5.0,0.0,0.0
satisfied,Female,60.0,Loyal Customer,Eco,482.0,4.0,4.0,4.0,4.0,3.0,5.0,5.0,4.0,0.0,2.0
satisfied,Female,24.0,Loyal Customer,Eco,1857.0,5.0,5.0,5.0,5.0,3.0,3.0,5.0,5.0,0.0,0.0
dissatisfied,Male,45.0,Loyal Customer,Eco,4088.0,2.0,2.0,4.0,2.0,3.0,2.0,2.0,2.0,7.0,null
dissatisfied,Male,68.0,Loyal Customer,Eco,1871.0,2.0,2.0,5.0,2.0,3.0,1.0,4.0,3.0,18.0,0.0
satisfied,Female,69.0,Loyal Customer,Eco,1087.0,2.0,2.0,4.0,5.0,3.0,4.0,3.0,3.0,18.0,7.0
satisfied,Female,41.0,Loyal Customer,Eco,1895.0,4.0,4.0,4.0,4.0,3.0,4.0,3.0,4.0,0.0,0.0
satisfied,Female,11.0,Loyal Customer,Eco,2072.0,2.0,2.0,5.0,5.0,4.0,4.0,5.0,4.0,0.0,0.0
dissatisfied,Male,32.0,Loyal Customer,Eco,1234.0,4.0,4.0,3.0,4.0,2.0,2.0,3.0,3.0,23.0,9.0
dissatisfied,Male,35.0,Loyal Customer,Eco,3051.0,4.0,3.0,4.0,3.0,4.0,2.0,3.0,2.0,0.0,0.0
dissatisfied,Male,61.0,Loyal Customer,Eco,2771.0,3.0,3.0,5.0,3.0,5.0,3.0,4.0,4.0,0.0,11.0
dissatisfied,Male,52.0,Loyal Customer,Eco,1900.0,3.0,3.0,3.0,3.0,5.0,5.0,4.0,4.0,0.0,0.0
dissatisfied,Male,14.0,Loyal Customer,Eco,1465.0,3.0,1.0,4.0,1.0,2.0,2.0,2.0,4.0,28.0,29.0
satisfied,Female,18.0,Loyal Customer,Eco,2064.0,4.0,4.0,2.0,4.0,1.0,3.0,2.0,4.0,0.0,22.0
dissatisfied,Male,53.0,Loyal Customer,Eco,2239.0,2.0,2.0,1.0,2.0,2.0,4.0,3.0,3.0,0.0,0.0
dissatisfied,Female,65.0,disloyal Customer,Eco,1947.0,1.0,1.0,4.0,1.0,3.0,4.0,4.0,3.0,0.0,13.0
satisfied,Male,43.0,Loyal Customer,Eco,2615.0,4.0,4.0,4.0,4.0,3.0,3.0,4.0,4.0,0.0,2.0
dissatisfied,Male,36.0,Loyal Customer,Eco,2211.0,2.0,2.0,1.0,2.0,4.0,3.0,4.0,4.0,22.0,32.0
dissatisfied,Male,60.0,Loyal Customer,Eco,2199.0,3.0,3.0,3.0,3.0,5.0,3.0,4.0,4.0,12.0,6.0
dissatisfied,Male,48.0,Loyal Customer,Eco,2197.0,3.0,3.0,3.0,3.0,5.0,4.0,4.0,5.0,0.0,2.0
dissatisfied,Male,13.0,Loyal Customer,Eco,1395.0,2.0,2.0,4.0,2.0,4.0,2.0,4.0,5.0,0.0,0.0
dissatisfied,Male,39.0,Loyal Customer,Eco,1917.0,3.0,3.0,5.0,3.0,3.0,2.0,5.0,5.0,30.0,23.0
dissatisfied,Male,34.0,Loyal Customer,Business,2718.0,3.0,3.0,2.0,3.0,1.0,3.0,1.0,1.0,0.0,0.0
satisfied,Female,63.0,Loyal Customer,Eco,2545.0,2.0,2.0,3.0,4.0,4.0,5.0,4.0,4.0,26.0,24.0
dissatisfied,Male,64.0,Loyal Customer,Eco,2418.0,3.0,4.0,4.0,4.0,3.0,1.0,4.0,3.0,2.0,15.0
satisfied,Female,65.0,Loyal Customer,Eco,2326.0,2.0,2.0,5.0,3.0,5.0,5.0,5.0,5.0,0.0,0.0
satisfied,Female,69.0,Loyal Customer,Eco,273.0,5.0,5.0,2.0,5.0,4.0,4.0,4.0,4.0,0.0,0.0
dissatisfied,Male,13.0,Loyal Customer,Eco,1840.0,3.0,3.0,4.0,3.0,3.0,3.0,5.0,5.0,0.0,0.0
satisfied,Female,28.0,Loyal Customer,Eco,1844.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,0.0,3.0
satisfied,Female,9.0,Loyal Customer,Eco,1594.0,5.0,5.0,3.0,5.0,3.0,2.0,5.0,5.0,0.0,0.0
satisfied,Female,56.0,Loyal Customer,Eco,1051.0,1.0,4.0,4.0,4.0,3.0,2.0,4.0,4.0,0.0,13.0
satisfied,Female,61.0,Loyal Customer,Eco,386.0,3.0,3.0,4.0,3.0,4.0,4.0,4.0,4.0,0.0,17.0
dissatisfied,Male,21.0,Loyal Customer,Eco,2242.0,2.0,2.0,5.0,2.0,1.0,4.0,3.0,2.0,24.0,10.0
satisfied,Female,35.0,Loyal Customer,Eco,2393.0,0.0,0.0,1.0,2.0,1.0,0.0,1.0,1.0,0.0,9.0
dissatisfied,Male,43.0,Loyal Customer,Business,1103.0,2.0,2.0,1.0,3.0,3.0,2.0,3.0,3.0,0.0,0.0
dissatisfied,Male,53.0,Loyal Customer,Eco Plus,1957.0,1.0,1.0,2.0,1.0,2.0,5.0,2.0,3.0,0.0,0.0
satisfied,Female,43.0,Loyal Customer,Eco,436.0,4.0,3.0,3.0,5.0,3.0,4.0,3.0,3.0,34.0,29.0
dissatisfied,Male,70.0,Loyal Customer,Eco,1812.0,1.0,1.0,3.0,1.0,4.0,4.0,1.0,2.0,0.0,0.0
satisfied,Male,21.0,Loyal Customer,Eco,1858.0,5.0,5.0,1.0,5.0,4.0,5.0,2.0,1.0,0.0,0.0
satisfied,Female,16.0,Loyal Customer,Eco Plus,2587.0,2.0,2.0,2.0,4.0,4.0,4.0,5.0,4.0,0.0,0.0
satisfied,Female,49.0,Loyal Customer,Eco,207.0,1.0,1.0,2.0,3.0,5.0,5.0,5.0,5.0,0.0,0.0
dissatisfied,Male,25.0,Loyal Customer,Eco,1322.0,3.0,0.0,2.0,0.0,3.0,4.0,4.0,4.0,0.0,0.0
dissatisfied,Male,24.0,Loyal Customer,Eco,2346.0,2.0,2.0,4.0,2.0,4.0,2.0,5.0,5.0,28.0,12.0
dissatisfied,Male,24.0,Loyal Customer,Eco,3403.0,2.0,2.0,3.0,2.0,4.0,4.0,3.0,3.0,0.0,0.0
dissatisfied,Male,32.0,Loyal Customer,Eco,2087.0,3.0,3.0,4.0,3.0,3.0,2.0,4.0,4.0,0.0,0.0
dissatisfied,Male,39.0,Loyal Customer,Eco,3181.0,3.0,3.0,3.0,3.0,4.0,5.0,4.0,4.0,6.0,0.0
dissatisfied,Male,20.0,Loyal Customer,Eco,2598.0,2.0,2.0,1.0,2.0,5.0,4.0,4.0,5.0,20.0,0.0
dissatisfied,Male,47.0,Loyal Customer,Eco,1872.0,4.0,0.0,3.0,0.0,4.0,2.0,3.0,3.0,21.0,25.0
satisfied,Female,27.0,Loyal Customer,Eco,2382.0,3.0,3.0,4.0,4.0,5.0,5.0,5.0,5.0,0.0,0.0
dissatisfied,Male,16.0,Loyal Customer,Eco,1234.0,1.0,0.0,3.0,0.0,4.0,3.0,5.0,5.0,0.0,0.0
satisfied,Female,12.0,Loyal Customer,Eco Plus,1475.0,1.0,1.0,5.0,4.0,3.0,3.0,3.0,3.0,79.0,71.0
dissatisfied,Male,26.0,Loyal Customer,Eco,2167.0,2.0,2.0,4.0,2.0,4.0,2.0,5.0,5.0,0.0,0.0
dissatisfied,Male,67.0,Loyal Customer,Eco,3085.0,2.0,2.0,1.0,2.0,5.0,5.0,4.0,5.0,24.0,11.0
dissatisfied,Male,68.0,Loyal Customer,Eco,3533.0,3.0,3.0,4.0,3.0,2.0,2.0,2.0,4.0,0.0,0.0
satisfied,Female,15.0,Loyal Customer,Eco,1499.0,4.0,5.0,2.0,4.0,4.0,4.0,4.0,4.0,24.0,22.0
dissatisfied,Male,19.0,Loyal Customer,Eco,3392.0,2.0,2.0,5.0,2.0,1.0,3.0,3.0,3.0,8.0,0.0
satisfied,Female,65.0,Loyal Customer,Eco,77.0,5.0,0.0,4.0,3.0,4.0,0.0,4.0,4.0,0.0,0.0
satisfied,Female,26.0,Loyal Customer,Business,2647.0,1.0,1.0,3.0,4.0,4.0,5.0,4.0,4.0,0.0,0.0
dissatisfied,Male,58.0,Loyal Customer,Eco,1729.0,4.0,4.0,5.0,4.0,5.0,4.0,5.0,5.0,0.0,0.0
satisfied,Female,39.0,Loyal Customer,Eco,2045.0,1.0,1.0,4.0,4.0,2.0,1.0,3.0,4.0,44.0,28.0
dissatisfied,Male,9.0,Loyal Customer,Eco,2672.0,2.0,2.0,1.0,2.0,5.0,2.0,3.0,5.0,0.0,0.0
satisfied,Female,14.0,Loyal Customer,Eco,1311.0,1.0,1.0,3.0,5.0,3.0,3.0,3.0,3.0,0.0,0.0
dissatisfied,Male,19.0,Loyal Customer,Eco,1543.0,1.0,1.0,3.0,1.0,4.0,3.0,4.0,4.0,5.0,33.0
dissatisfied,Male,70.0,Loyal Customer,Business,1428.0,4.0,4.0,3.0,3.0,5.0,4.0,5.0,5.0,0.0,14.0
dissatisfied,Male,35.0,Loyal Customer,Eco,1462.0,3.0,3.0,4.0,3.0,3.0,4.0,3.0,4.0,0.0,0.0
satisfied,Female,10.0,Loyal Customer,Eco,1539.0,1.0,1.0,4.0,4.0,5.0,4.0,4.0,1.0,59.0,54.0
dissatisfied,Male,49.0,Loyal Customer,Eco,1258.0,1.0,0.0,2.0,0.0,3.0,2.0,5.0,5.0,0.0,0.0
dissatisfied,Male,19.0,Loyal Customer,Eco,3415.0,4.0,4.0,5.0,4.0,3.0,3.0,5.0,5.0,0.0,0.0
dissatisfied,Male,58.0,Loyal Customer,Business,698.0,3.0,3.0,2.0,4.0,2.0,3.0,2.0,2.0,46.0,41.0
dissatisfied,Male,16.0,Loyal Customer,Eco,2131.0,2.0,2.0,1.0,2.0,2.0,5.0,2.0,3.0,0.0,0.0
satisfied,Female,38.0,Loyal Customer,Eco,1755.0,3.0,3.0,3.0,5.0,5.0,5.0,5.0,5.0,0.0,0.0
dissatisfied,Male,43.0,Loyal Customer,Eco,2609.0,2.0,2.0,1.0,2.0,4.0,1.0,3.0,4.0,3.0,0.0
dissatisfied,Male,30.0,Loyal Customer,Eco,1913.0,3.0,3.0,4.0,3.0,5.0,5.0,5.0,4.0,17.0,23.0
dissatisfied,Male,7.0,Loyal Customer,Eco,1116.0,3.0,3.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,0.0
satisfied,Female,30.0,Loyal Customer,Eco,2505.0,4.0,4.0,1.0,4.0,1.0,3.0,4.0,4.0,0.0,0.0
satisfied,Female,33.0,Loyal Customer,Eco,2266.0,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,35.0,34.0
satisfied,Female,59.0,Loyal Customer,Eco,1699.0,3.0,3.0,2.0,5.0,5.0,5.0,5.0,5.0,0.0,0.0
satisfied,Female,11.0,Loyal Customer,Eco,1694.0,2.0,2.0,5.0,4.0,4.0,5.0,5.0,4.0,0.0,4.0
dissatisfied,Male,63.0,Loyal Customer,Eco,2443.0,3.0,4.0,3.0,4.0,5.0,4.0,5.0,4.0,1.0,0.0
dissatisfied,Male,25.0,Loyal Customer,Eco,2182.0,2.0,2.0,2.0,2.0,3.0,5.0,4.0,4.0,0.0,0.0
dissatisfied,Male,34.0,Loyal Customer,Eco,1099.0,1.0,1.0,3.0,1.0,2.0,3.0,2.0,1.0,38.0,37.0
dissatisfied,Male,48.0,Loyal Customer,Eco,1764.0,1.0,1.0,1.0,2.0,2.0,3.0,5.0,3.0,133.0,135.0
dissatisfied,Male,7.0,Loyal Customer,Eco,2566.0,3.0,2.0,5.0,2.0,2.0,1.0,2.0,3.0,20.0,44.0
dissatisfied,Male,12.0,Loyal Customer,Eco,2593.0,1.0,1.0,2.0,1.0,1.0,3.0,2.0,3.0,0.0,0.0
dissatisfied,Male,33.0,Loyal Customer,Eco,2750.0,1.0,1.0,2.0,1.0,4.0,4.0,4.0,4.0,26.0,6.0
dissatisfied,Male,26.0,Loyal Customer,Eco,1126.0,3.0,3.0,2.0,3.0,3.0,2.0,4.0,5.0,8.0,1.0
satisfied,Female,50.0,Loyal Customer,Eco,981.0,1.0,3.0,2.0,1.0,5.0,5.0,5.0,5.0,0.0,8.0
dissatisfied,Male,23.0,Loyal Customer,Eco,2721.0,3.0,3.0,3.0,4.0,2.0,3.0,3.0,4.0,152.0,164.0
dissatisfied,Male,60.0,Loyal Customer,Eco,1297.0,2.0,2.0,5.0,2.0,4.0,4.0,3.0,4.0,0.0,0.0
satisfied,Female,35.0,Loyal Customer,Eco,2325.0,4.0,3.0,4.0,5.0,2.0,2.0,4.0,1.0,21.0,25.0
satisfied,Female,10.0,Loyal Customer,Eco,1980.0,0.0,0.0,3.0,4.0,5.0,5.0,5.0,5.0,0.0,0.0
dissatisfied,Male,11.0,Loyal Customer,Eco,2533.0,1.0,1.0,5.0,1.0,2.0,5.0,3.0,3.0,0.0,1.0
satisfied,Female,67.0,Loyal Customer,Eco,270.0,0.0,0.0,1.0,3.0,2.0,2.0,2.0,2.0,0.0,0.0
satisfied,Female,67.0,Loyal Customer,Eco,722.0,1.0,1.0,3.0,5.0,5.0,5.0,5.0,5.0,0.0,7.0
satisfied,Female,57.0,Loyal Customer,Eco,2264.0,4.0,3.0,2.0,5.0,4.0,4.0,4.0,4.0,0.0,0.0
dissatisfied,Male,46.0,Loyal Customer,Eco,1456.0,2.0,2.0,4.0,2.0,4.0,2.0,5.0,4.0,0.0,0.0
satisfied,Female,41.0,Loyal Customer,Eco,1422.0,2.0,2.0,5.0,4.0,5.0,5.0,5.0,5.0,4.0,13.0
dissatisfied,Male,66.0,Loyal Customer,Eco,2075.0,3.0,3.0,1.0,3.0,3.0,3.0,4.0,3.0,35.0,23.0
dissatisfied,Male,34.0,Loyal Customer,Eco,3710.0,1.0,1.0,4.0,1.0,2.0,5.0,3.0,3.0,0.0,0.0
satisfied,Female,68.0,Loyal Customer,Eco,794.0,1.0,1.0,3.0,4.0,4.0,4.0,5.0,4.0,0.0,0.0
dissatisfied,Female,13.0,Loyal Customer,Eco,4066.0,4.0,4.0,3.0,4.0,5.0,3.0,1.0,4.0,0.0,0.0
satisfied,Female,8.0,Loyal Customer,Eco,2869.0,0.0,0.0,4.0,0.0,2.0,1.0,3.0,4.0,1.0,0.0
satisfied,Female,16.0,Loyal Customer,Eco,1997.0,5.0,2.0,5.0,5.0,4.0,4.0,4.0,4.0,0.0,0.0
dissatisfied,Male,66.0,Loyal Customer,Eco,1510.0,2.0,3.0,4.0,3.0,5.0,3.0,5.0,5.0,2.0,29.0
satisfied,Female,38.0,Loyal Customer,Eco,3101.0,1.0,1.0,2.0,4.0,4.0,4.0,4.0,4.0,14.0,0.0
satisfied,Female,20.0,Loyal Customer,Eco,1552.0,0.0,0.0,4.0,5.0,2.0,1.0,1.0,2.0,8.0,7.0
satisfied,Female,66.0,Loyal Customer,Business,520.0,4.0,4.0,3.0,4.0,3.0,4.0,3.0,3.0,113.0,117.0
dissatisfied,Female,11.0,Loyal Customer,Eco,2298.0,4.0,4.0,5.0,4.0,5.0,5.0,4.0,4.0,0.0,0.0
dissatisfied,Female,34.0,Loyal Customer,Eco,1951.0,4.0,4.0,4.0,4.0,3.0,3.0,4.0,5.0,0.0,0.0
